model_id,channel_44_1,channel_44_2,channel_44_3,channel_44_4,channel_44_5,channel_44_6,channel_44_7,channel_44_8,channel_44_9,channel_44_10,channel_44_11,channel_44_12,channel_44_13,channel_44_14,channel_44_15,channel_44_16,channel_44_17,channel_44_18,channel_44_19,channel_44_20,channel_44_21,channel_44_22,channel_44_23,channel_44_24,channel_44_25,channel_44_26,channel_44_27,channel_44_28,channel_44_29,channel_44_30,channel_44_31,channel_44_32,channel_44_33,channel_44_34,channel_44_35,channel_44_36,channel_44_37,channel_44_38,channel_44_39,channel_44_40,channel_44_41,channel_44_42,channel_44_43,channel_44_44,channel_44_45,channel_44_46,channel_44_47,channel_44_48,channel_44_49,channel_44_50,channel_44_51,channel_44_52,channel_44_53,channel_44_54,channel_44_55,channel_44_56,channel_44_57,channel_44_58,channel_44_59,channel_44_60,channel_44_61,channel_44_62,channel_44_63,channel_44_64,channel_44_65,channel_44_66,channel_44_67,channel_44_68,channel_44_69,channel_44_70,channel_44_71,channel_44_72,channel_44_73,channel_44_74,channel_44_75,channel_45_1,channel_45_2,channel_45_3,channel_45_4,channel_45_5,channel_45_6,channel_45_7,channel_45_8,channel_45_9,channel_45_10,channel_45_11,channel_45_12,channel_45_13,channel_45_14,channel_45_15,channel_45_16,channel_45_17,channel_45_18,channel_45_19,channel_45_20,channel_45_21,channel_45_22,channel_45_23,channel_45_24,channel_45_25,channel_45_26,channel_45_27,channel_45_28,channel_45_29,channel_45_30,channel_45_31,channel_45_32,channel_45_33,channel_45_34,channel_45_35,channel_45_36,channel_45_37,channel_45_38,channel_45_39,channel_45_40,channel_45_41,channel_45_42,channel_45_43,channel_45_44,channel_45_45,channel_45_46,channel_45_47,channel_45_48,channel_45_49,channel_45_50,channel_45_51,channel_45_52,channel_45_53,channel_45_54,channel_45_55,channel_45_56,channel_45_57,channel_45_58,channel_45_59,channel_45_60,channel_45_61,channel_45_62,channel_45_63,channel_45_64,channel_45_65,channel_45_66,channel_45_67,channel_45_68,channel_45_69,channel_45_70,channel_45_71,channel_45_72,channel_45_73,channel_45_74,channel_45_75,channel_46_1,channel_46_2,channel_46_3,channel_46_4,channel_46_5,channel_46_6,channel_46_7,channel_46_8,channel_46_9,channel_46_10,channel_46_11,channel_46_12,channel_46_13,channel_46_14,channel_46_15,channel_46_16,channel_46_17,channel_46_18,channel_46_19,channel_46_20,channel_46_21,channel_46_22,channel_46_23,channel_46_24,channel_46_25,channel_46_26,channel_46_27,channel_46_28,channel_46_29,channel_46_30,channel_46_31,channel_46_32,channel_46_33,channel_46_34,channel_46_35,channel_46_36,channel_46_37,channel_46_38,channel_46_39,channel_46_40,channel_46_41,channel_46_42,channel_46_43,channel_46_44,channel_46_45,channel_46_46,channel_46_47,channel_46_48,channel_46_49,channel_46_50,channel_46_51,channel_46_52,channel_46_53,channel_46_54,channel_46_55,channel_46_56,channel_46_57,channel_46_58,channel_46_59,channel_46_60,channel_46_61,channel_46_62,channel_46_63,channel_46_64,channel_46_65,channel_46_66,channel_46_67,channel_46_68,channel_46_69,channel_46_70,channel_46_71,channel_46_72,channel_46_73,channel_46_74,channel_46_75
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021461476,-0.0053182254,0.006524267,0.014578973,0.019358866,0.021376915,0.021146096,0.019179378,0.016445259,0.013314176,0.009724917,0.005910625,0.00183094,-0.0021187195,-0.0061215577,-0.011576852,-0.016721768,-0.020448716,-0.022102283,-0.022547243,-0.021607526,-0.019295262,-0.015561662,-0.01075723,-0.0049211727,0.0014624025,0.0078037605,0.014778856,0.021679742,0.026716515,0.030670324,0.033246893,0.03486961,0.0348543,0.03262786,0.027957689,0.021801075,0.015693313,0.009477418,0.0024916525,-0.005067543,-0.011817292,-0.017247671,-0.021640765,-0.024167871,-0.025358219,-0.024420422,-0.021491209,-0.01743373,-0.012534097,-0.007178005,-0.0008933427,0.005366342,0.01013938,0.012846754,0.013721688,0.013124127,0.011564101,0.009536266,0.006178621,0.0018220254,-0.002232586,-0.0060562966,-0.009837033,-0.013782659,-0.017080672,-0.019761201,-0.02209036,-0.023744239,-0.023649335,-0.021301996,-0.016198568,-0.0078353975,0.0042911684,0.020684784
12,-0.0029590954,0.006527428,0.012595619,0.015776236,0.016600037,0.015597782,0.013300229,0.010238136,0.0072765243,0.0046802266,0.003172502,0.0037423412,0.005822892,0.0085312035,0.011088851,0.01366957,0.016666174,0.019938694,0.021117557,0.022341968,0.023179851,0.023760088,0.022973083,0.021441529,0.020537622,0.02024056,0.019813102,0.018982273,0.017235642,0.01632467,0.015842246,0.01624427,0.015961662,0.015904568,0.014831559,0.013347695,0.011092775,0.008249978,0.005294437,0.0013725965,-0.0025085341,-0.006090464,-0.009216588,-0.010644147,-0.011142881,-0.009484089,-0.0073554222,-0.005137005,-0.003313077,-0.0015562184,-4.018191e-05,0.0008392894,0.0009043904,-0.0005704645,-0.0023719096,-0.0038673014,-0.004833429,-0.0052333274,-0.005414687,-0.005316657,-0.0049344306,-0.0039492203,-0.0021888863,0.000402165,0.0039706985,0.008084507,0.012390636,0.016050076,0.019884553,0.022365801,0.022925181,0.020994047,0.016003754,0.0073856562,-0.0054288874,0.0012367591,0.029654477,0.0012367591,0.0697507,-0.037479814,0.0012367591,0.054214947,0.021056533,0.007961382,-0.020863466,0.0012367591,0.054214947,0.041484468,-0.011694759,0.03881174,0.03762655,0.04507511,-0.007412068,-0.01317106,-0.0014726873,0.010636026,0.04507511,0.03415662,-0.01317106,0.011900635,0.015870837,0.03762655,0.011900635,-0.01317106,0.011900635,0.010256481,0.008245899,0.011900635,-0.01317106,0.028850742,0.04507511,0.0012367591,0.00794611,-0.0031440454,0.03415662,0.04507511,0.0012367591,0.02525286,-0.0031440454,0.0020852573,0.04507511,0.0012367591,-0.0026143882,0.040149137,0.007737498,0.031881392,-0.044997875,0.008862596,-0.012888643,0.029251527,0.04507511,-0.021897689,0.015893053,0.015893053,0.03419994,0.054214947,0.059643917,0.015893053,-0.008560647,-0.019369451,0.00014001224,0.011519168,-0.011836261,0.0056092422,0.0012367591,0.029654477,0.01591577,0.0049264245,0.009874257,0.021444941,0.019882198,-0.017529735,-0.017529735,0.019882198,0.034450848,0.019882198,-0.015304331,-0.035336725,0.019882198,0.034450848,0.019882198,-0.035336725,-0.046434533,0.019882198,0.034450848,0.019882198,-0.06491006,-0.019282125,0.019882198,0.029996645,-0.019882198,-0.06830057,-0.019282125,0.017529735,0.017529735,-0.019882198,-0.008588131,-0.019282125,0.019882198,0.017529735,-0.019882198,-0.06488486,-0.019882198,0.019882198,0.019282125,-0.019882198,-0.06488486,-0.019882198,0.017529735,0.03429966,-0.019882198,-0.06488486,-0.019882198,0.017529735,0.03429966,-0.017529735,-0.06488486,-0.019882198,0.017529735,0.019882198,-0.046434533,-0.06488486,-0.019882198,0.017529735,0.019882198,-0.017529735,-0.035336725,-0.025118172,0.017529735,0.019882198,-0.017529735,-0.035336725,0.019882198,0.017529735,0.019882198,0.005647907,-0.017529735,0.019882198,0.017529735,0.019882198,0.005647907,-0.017529735,0.019882198,0.025907274,0.019882198
13,0.005813429,0.005870374,0.0056684418,0.005238151,0.00461002,0.0038145673,0.002882311,0.0018437688,0.0007717866,-0.00023708883,-0.0018976257,-0.003524884,-0.004907336,-0.00565554,-0.006875312,-0.0076442054,-0.0071120523,-0.0061792033,-0.0033015846,-0.0004918753,0.0023208233,0.005472298,0.008641557,0.011944939,0.012705334,0.013247324,0.013731712,0.014196023,0.013489897,0.012802104,0.012791228,0.013114878,0.014087756,0.012906997,0.012145517,0.012656244,0.01390195,0.015281799,0.01420369,0.01384021,0.013331487,0.012551102,0.010901691,0.007584993,0.004167663,0.0006336407,-0.0024947221,-0.00607619,-0.0076267268,-0.0076957736,-0.0068638977,-0.004937611,-0.0033672103,-0.0021314365,-0.0017198045,-0.0009175349,0.00018156458,0.0012368847,0.0030635362,0.0052921395,0.008538263,0.01216513,0.016177922,0.019709935,0.022541648,0.024400003,0.023850884,0.02055049,0.016134515,0.011008648,0.005503145,-5.1739884e-05,-0.0053257514,-0.009988634,-0.013710132,0.013580656,-0.038621344,0.013580656,-0.113958724,-0.013580656,0.013580656,-0.038621344,0.009312813,0.011147462,-0.013580656,0.013580656,-0.038621344,-0.010556651,0.038621344,-0.013580656,0.013580656,-0.038621344,0.011943021,0.011147462,-0.013580656,0.013580656,-0.038621344,-0.013580656,0.011147462,-0.013580656,0.013580656,0.013580656,-0.013580656,-0.012950802,-0.013580656,0.013580656,0.013580656,-0.013580656,0.011147462,-0.013580656,0.113958724,0.013580656,-0.013580656,0.011147462,-0.013580656,0.113958724,0.013580656,-0.013580656,0.011147462,-0.023300271,-0.038621344,0.013580656,-0.013580656,-0.012950802,-0.023300271,0.113958724,0.013580656,-0.013580656,-0.013580656,-0.0117541915,0.025995469,-0.0117541915,-0.013580656,-0.013580656,0.113958724,0.025995469,-0.0117541915,-0.012950802,-0.013580656,0.113958724,0.025995469,0.028434813,-0.012950802,-0.013580656,0.113958724,0.025995469,-0.023300271,-0.012950802,-0.013580656,0.113958724,0.03957724,-0.03957724,-0.03957724,0.03957724,0.03957724,0.03957724,-0.03957724,-0.03957724,0.03957724,0.03957724,0.03957724,-0.03957724,-0.03957724,0.03957724,0.03957724,0.004278021,-0.03957724,-0.03957724,0.03957724,0.03957724,-0.004278021,-0.077135205,-0.03957724,0.03957724,0.03957724,-0.03957724,-0.077135205,-0.03957724,0.03957724,0.03957724,-0.03957724,-0.077135205,-0.03957724,0.03957724,0.03957724,-0.03957724,-0.077135205,-0.03957724,0.03957724,0.03957724,-0.03957724,-0.077135205,-0.03957724,0.03957724,0.03957724,-0.03957724,-0.04261741,-0.03957724,0.03957724,0.03957724,-0.03957724,-0.077135205,-0.03957724,0.03957724,0.03957724,-0.03957724,-0.03957724,-0.004278021,0.03957724,0.03957724,-0.03957724,-0.03957724,0.03957724,0.03957724,0.03957724,-0.03957724,-0.03957724,0.03957724,0.03957724,0.03957724,-0.03957724,-0.03957724,0.03957724,0.03957724,0.004278021
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0241379,-0.025953015,-0.026316635,-0.025548961,-0.023970194,-0.021900533,-0.019660182,-0.017569343,-0.0157614,-0.015502952,-0.016904885,-0.019788306,-0.024117803,-0.029541943,-0.034834277,-0.038918998,-0.042249836,-0.04476813,-0.04580552,-0.045057964,-0.04247314,-0.03877966,-0.034137357,-0.029431459,-0.024980515,-0.02129322,-0.019226719,-0.018055951,-0.01721782,-0.015521735,-0.013017731,-0.010417062,-0.0085460255,-0.0070857774,-0.006039811,-0.005437131,-0.0053022583,-0.0055991146,-0.0075363843,-0.010626602,-0.014649384,-0.01844565,-0.022536669,-0.024747014,-0.026346516,-0.028645098,-0.032056134,-0.035273634,-0.038255844,-0.040010303,-0.040838793,-0.0416374,-0.042664003,-0.042936172,-0.042679314,-0.041791573,-0.041117445,-0.039594278,-0.03884457,-0.03836336,-0.03811891,-0.037550487,-0.03665212,-0.034859333,-0.032789562,-0.030582774,-0.02772579,-0.024143064,-0.019832795,-0.014811511,-0.00903933,-0.0024763762,0.004917231,0.01318137,0.02235592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,-0.010732238,-0.020007927,0.014966201,0.019448955,0.060880832,-0.010732238,-0.020007927,0.014966201,0.029451733,-0.021070028,-0.019448955,-0.0045738798,0.033053104,0.029451733,-0.0046774484,-0.019448955,0.0073285196,0.033053104,0.021070028,0.015438877,-0.019448955,-0.0073239035,0.033053104,0.021070028,-0.019448955,-0.019448955,0.0073285196,0.06725791,0.021070028,-0.031028029,-0.010123953,0.021070028,0.014966201,-0.060880832,-0.06467204,-0.019448955,0.021070028,0.033053104,0.002142013,0.006052777,-0.021070028,-0.0014057849,0.033053104,0.0053537963,-0.019448955,-0.021070028,-0.0014057849,-0.02388492,-0.0073285196,0.023150723,-0.021070028,-0.0014057849,-0.0070067667,0.060880832,-0.042580824,-0.021070028,0.021070028,-0.02388492,0.060880832,0.02388492,-0.021070028,0.0046774484,0.0046774484,-0.021070028,-0.025589492,-0.029823327,0.06321382,-0.0070067667,-0.029451733,0.02388492,-0.03438651,0.028607411,0.021070028,-0.015457139,-0.033053104,0.013343507,0.036132623,0.015143251,0.0049442966,0.03504876,0.02214149,-0.0054041,0.0338006,-0.02049197,0.03504876,0.0020729266,0.017824728,0.00047975598,-0.004440045,-0.02794657,0.015963655,0.027820047,0.012583128,-0.050921574,-0.021557733,0.0046697436,-0.0002648132,-0.04179508,-0.06845432,-0.027701277,0.00032421388,0.030766377,0.007911888,-0.03584694,-0.01604715,-0.019962298,0.0012581609,-0.019109737,-0.02057374,-0.007298139,0.013881077,0.013881077,0.012915929,0.004093619,-0.006068793,-0.027118105,0.028524462,-0.009823463,-0.0020729266,-0.010241997,0.0020371582,0.007379207,-0.0013592513,-0.02054386,0.023360018,0.015962942,0.002710598,-0.00785999,-0.046084255,-0.0072405394,0.029501755,0.033345975,-0.0020729266,-0.0020729266,-0.00038201828,0.027334444,-0.0008964222,-0.030766377,-0.0020729266,-0.00038201828,0.01816095,-0.009580192,-0.0020729266,-0.028825942,0.022523712,0.00402008,-0.0019089319,-0.0056793904,-0.016405793,-0.0058454163,-0.0014382509,0.002091019,0.0044697323,0.0058902786,0.006545047,0.006626427,0.0063268077,0.005838578,0.005537479,0.0061317943,0.0072067054,0.00827001,0.009153166,0.009800253,0.009424284,0.008148814,0.0064593297,0.004860918,0.0030914815,0.0005129918,-0.0021056382,-0.0036777393,-0.0036975788,-0.0022524062,-0.0003648164,0.0007781576,0.0010320529,0.0011571728,0.0006708728,-0.00036350923,-0.002594836,-0.0048424443,-0.006842973,-0.0087304795,-0.009951915,-0.010759983,-0.010405588,-0.009618782,-0.008747181,-0.008553993,-0.008658111,-0.0077827224,-0.0068295533,-0.006456519,-0.005938681,-0.0054449327,-0.005678002,-0.0058242055,-0.0060625677,-0.007153733,-0.008324989,-0.0100924,-0.011350832,-0.012018746,-0.012215047,-0.01192542,-0.011645167,-0.010983861,-0.009109492,-0.007846289,-0.0076037818,-0.0066336226,-0.005803411,-0.0056973696,-0.006290117,-0.007474091,-0.008601572,-0.009763666,-0.011070052,-0.011676001,-0.011231715,-0.00938739,-0.005793225,-9.941887e-05,0.00804383
18,-0.03384455,-0.027447853,-0.024211232,-0.023610927,-0.025123177,-0.02822422,-0.032390296,-0.037097644,-0.04141764,-0.044833556,-0.046931088,-0.04780808,-0.04738708,-0.045981754,-0.044599,-0.043326158,-0.04228017,-0.04181555,-0.04086453,-0.040123932,-0.03945079,-0.038809408,-0.037984714,-0.03753083,-0.03697846,-0.036460772,-0.03535058,-0.034304824,-0.03360772,-0.032218613,-0.03042594,-0.027415331,-0.023381202,-0.01892505,-0.014199749,-0.008790279,-0.0036042456,0.0012337085,0.0058078025,0.0099732485,0.013803167,0.017278848,0.020436257,0.023006443,0.025329998,0.028154489,0.030575266,0.03219598,0.033227947,0.033610433,0.032864302,0.032848764,0.03272484,0.033092197,0.03323591,0.034077875,0.034841727,0.03529765,0.036226556,0.037412737,0.03791846,0.03757091,0.036441293,0.03442444,0.032160494,0.030483697,0.02856037,0.026559876,0.023832945,0.020587422,0.016749538,0.012245527,0.0070016147,0.0009440337,-0.0060009854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,-0.04490406,-0.04490406,0.04490406,0.04490406,-0.04490406,-0.04490406,-0.04490406,0.04490406,0.04490406,-0.04490406,-0.04490406,-0.005990045,0.04490406,0.04490406,-0.04490406,-0.04490406,0.022991842,0.04490406,0.04490406,-0.04490406,-0.04490406,0.017492458,0.04490406,0.04490406,-0.04490406,-0.04490406,0.017492458,0.04490406,0.04490406,-0.04490406,-0.04490406,0.017492458,0.04490406,-0.021683985,-0.04490406,-0.04490406,0.04490406,0.04490406,-0.021683985,-0.04490406,-0.04490406,0.04490406,0.04490406,-0.005990045,-0.04490406,-0.04490406,0.04490406,0.04490406,-0.005990045,-0.04490406,-0.04490406,0.04490406,0.04490406,-0.04490406,-0.04490406,-0.04490406,0.04490406,0.04490406,-0.04490406,-0.04490406,-0.04490406,0.04490406,0.04490406,-0.04490406,-0.04490406,-0.04490406,0.04490406,0.04490406,-0.04490406,-0.04490406,0.022991842,0.04490406,0.04490406,-0.04490406,-0.04490406,0.0033683141,0.00391594,0.0037384818,0.0030509594,0.0020683925,0.0010058009,7.820396e-05,-0.0004993784,6.605809e-05,0.0016914663,0.004329637,0.008011979,0.011700548,0.014721513,0.017262176,0.018694406,0.019049685,0.018024225,0.015216355,0.012494564,0.009949045,0.008000145,0.0059394194,0.004493296,0.0044008926,0.0050643114,0.0062149963,0.0067265593,0.008045044,0.009999976,0.012291513,0.014368382,0.014341899,0.015225012,0.016655296,0.01841518,0.018800028,0.01879683,0.019304208,0.0198251,0.020635286,0.020863831,0.022199899,0.024042469,0.025618356,0.027034678,0.026869338,0.027749225,0.02743451,0.02610683,0.022612514,0.017410198,0.01208701,0.0067161983,0.0009594735,-0.0034716395,-0.006956858,-0.009205408,-0.009333745,-0.0075410907,-0.0043944335,-0.0003027532,0.0038079093,0.008321544,0.0121722035,0.015517065,0.018635113,0.021082062,0.022296507,0.022640634,0.022038102,0.020412574,0.017687706,0.013787161,0.008634596,0.010813173,-0.009390486,-0.029659597,-0.033818007,-0.015487477,0.0014160555,-0.07096633,-0.01741536,0.03394493,0.0077445675,0.008160757,-0.02368062,-0.0371132,-0.0051094224,-0.00029870798,0.012966791,-0.028768687,0.007920619,-0.007420249,0.05263333,0.037688397,-0.011767294,0.03287808,0.01595234,0.021495141,-0.03406614,-0.021137398,-0.020079643,-0.025845837,0.019850649,0.03414896,-0.0031700414,-0.039290864,0.03865611,0.01688564,-0.020258801,-0.017557256,0.012350943,0.006153469,-0.0041675866,-0.06533222,-0.010053334,0.0063408706,0.04558852,0.024296883,-0.007773635,-0.017101914,0.008101383,-0.0018852563,0.0013429755,-0.02511767,-0.009446433,-0.013916337,0.030887488,0.047716588,0.0177515,-0.026482647,0.029526683,0.04311499,0.065944776,-0.010733983,-0.008912505,0.0012954785,0.02037249,-0.012974699,0.022819923,-0.009037738,0.008528438,-0.013187505,0.031959794,-0.031817406,-0.012471941,-0.03507258,0.024981827,0.0039492305
20,-0.031978346,-0.014651237,-0.0004304417,0.010792948,0.01912784,0.024683142,0.027567765,0.027890615,0.024962507,0.018966323,0.010552317,0.00056761195,-0.009229028,-0.017666323,-0.023112366,-0.024498155,-0.022030596,-0.015259385,-0.0048273024,0.0078623425,0.021348286,0.033076167,0.041492797,0.045054223,0.04283126,0.03538736,0.024560302,0.01141919,-0.0017925198,-0.013428533,-0.022132078,-0.025536515,-0.023999825,-0.018041274,-0.008538529,0.002878807,0.014519695,0.023782104,0.029275466,0.030747697,0.027721582,0.020638801,0.011075101,0.0005188411,-0.009890947,-0.017743476,-0.023191137,-0.02457561,-0.02271297,-0.017456563,-0.009685743,-0.00093897234,0.007856088,0.014697466,0.018701095,0.020041594,0.018964704,0.015448877,0.009058826,0.0012039777,-0.0072288266,-0.014631354,-0.020638058,-0.023733012,-0.023333821,-0.019659325,-0.013135496,-0.0050906003,0.0043505942,0.012580978,0.018372688,0.02049787,0.01772866,0.008837201,-0.007404369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
